"","FoxCount","Effort","FoxRR","CatCount","Site","Transect","BlockCode","Easting","Northing","Session","Date","Bait_ThreeMonths","Bait_SixMonths","Bait_TwelveMonths","MeanBaitIntensity_Three","MeanBaitIntensity_Six","MeanBaitIntensity_Twelve","Rain_ThreeMonths","Rain_SixMonths","Rain_TwelveMonths","Prey_Twelve","DistAg","Year","BAIT_REGIME","PHASE","YEAR_GROUPS"
"KE20_S 8",0,1,0,0,"KE20","Keninup","KNP",464977,6235486,8,2007-07-10,1.9196765422821,3.75571012496948,9.51473999023438,3.88308023452759,7.58610836029053,17.1319540405273,121.799999237061,152.699999809265,471.699995994568,0.711745062905002,0,"2007","Quarterly","BEFORE","2006_2008"
"KE20_S 9",2,6,0.333333333333333,0,"KE20","Keninup","KNP",464977,6235486,9,2008-02-27,2.1939160823822,4.25071239471436,8.00642204284668,4.13354759216309,8.03400657653809,15.6201142883301,50.0999984741211,288.799999237061,555.599995613098,0.746978487088273,0,"2008","Quarterly","BEFORE","2006_2008"
"KE20_S10",0,3,0,1,"KE20","Keninup","KNP",464977,6235486,10,2008-08-19,2.05679631233215,4.25071239471436,8.50142478942871,2.05679631233215,8.02564220428467,14.1200170135498,298.700012207031,409.800008773804,698.600008010864,0.728081525699483,0,"2008","Quarterly","BEFORE","2006_2008"
"KE20_S11",0,5,0,0,"KE20","Keninup","KNP",464977,6235486,11,2009-03-04,2.26247596740723,4.45639181137085,8.70710468292236,4.22543943405151,8.2744637298584,14.3604744720459,39.5,206.999996185303,630.700004577637,0.687218354117118,0,"2009","Quarterly","BEFORE","2009_2010"
"KE20_S12",3,4,0.75,0,"KE20","Keninup","KNP",464977,6235486,12,2009-06-13,2.1939160823822,4.45639181137085,8.70710468292236,4.13354759216309,8.35898704528809,14.4648081970215,85.2000000476837,124.700000047684,527.40000462532,0.667973065033812,0,"2009","Quarterly","BEFORE","2009_2010"
"KE20_S13",2,6,0.333333333333333,0,"KE20","Keninup","KNP",464977,6235486,13,2010-03-11,2.1939160823822,4.45913457870483,8.84696674346924,3.9614196395874,7.94043434143066,16.0393631744385,7.20000004768372,145.000002145767,555.899999141693,0.623123197997335,0,"2010","Partial","AFTER","2009_2010"
"KE20_S14",0,4,0,0,"KE20","Keninup","KNP",464977,6235486,14,2011-03-15,2.4681556224823,4.6620717048645,9.04030513763428,4.25238775253296,8.26619415283203,16.2516316986084,96.4999997615814,178.200000524521,449.90000128746,0.592915224327807,0,"2011","Partial","AFTER","2011_2013"
"KE20_S15",1,3,0.333333333333333,0,"KE20","Keninup","KNP",464977,6235486,15,2011-09-20,2.1939160823822,4.3878321647644,9.04990386962891,3.98959407806396,7.99943836212158,16.2656328582764,309.5,410.199999809265,588.400000333786,0.636494859954648,0,"2011","Partial","AFTER","2011_2013"
"KE20_S16",0,4,0,0,"KE20","Keninup","KNP",464977,6235486,16,2012-03-27,1.9196765422821,4.11359262466431,8.50142478942871,3.72856130599976,7.75469402313232,15.7541323852539,62.5,263.299999237061,673.499999046326,0.652344775152256,0,"2012","Partial","AFTER","2011_2013"
"KE20_S17",1,5,0.2,0,"KE20","Keninup","KNP",464977,6235486,17,2012-09-11,1.9196765422821,3.83935308456421,7.95294570922852,3.70390867233276,7.47209011077881,15.2267841339111,208.39999961853,273,536.299999237061,0.61237693160908,0,"2012","Partial","AFTER","2011_2013"
"KE20_S18",1,4,0.25,0,"KE20","Keninup","KNP",464977,6235486,18,2012-10-04,1.9196765422821,3.83935308456421,7.95294570922852,3.70390867233276,7.47209011077881,15.2267841339111,172.89999961853,359.599998474121,538.899997711182,0.604924347182129,0,"2012","Partial","AFTER","2011_2013"
"KE20_S19",1,5,0.2,0,"KE20","Keninup","KNP",464977,6235486,19,2012-10-16,1.9196765422821,1.9196765422821,5.75902938842773,1.9196765422821,3.70390867233276,11.2006510925293,172.89999961853,359.599998474121,538.899997711182,0.601004163508539,0,"2012","Partial","AFTER","2011_2013"
"KE20_S21",1,6,0.166666666666667,0,"KE20","Keninup","KNP",464977,6235486,21,2013-03-14,1.9196765422821,3.83935308456421,7.67870616912842,3.69070190429687,7.37083839416504,14.8429288482666,83.6999995708466,230.799997091293,503.799997091293,0.552158490929883,0,"2013","Partial","AFTER","2011_2013"
"KE21_S 1",0,6,0,0,"KE21","Keninup","KNP",465499,6235489,1,2006-08-24,1.9196765422821,3.83935308456421,7.76509141921997,3.84698173522949,7.64289764404297,15.431170425415,120.500003814697,167.00000333786,519.800002574921,0.581404882794955,0,"2006","Quarterly","BEFORE","2006_2008"
"KE21_S 2",0,1,0,0,"KE21","Keninup","KNP",465499,6235489,2,2006-10-10,3.83935308456421,3.83935308456421,9.6847677230835,5.66276512145996,7.59007057189941,17.2275840759277,239.200000762939,312.900001525879,497.600001811981,0.601791292330419,0,"2006","Quarterly","BEFORE","2006_2008"
"KE21_S 3",0,3,0,1,"KE21","Keninup","KNP",465499,6235489,3,2006-12-05,1.9196765422821,3.83935308456421,7.76509141921997,3.74308866500854,7.59007057189941,15.3079072570801,83.1999988555908,299.800001144409,428.099999904633,0.626094744401926,0,"2006","Quarterly","BEFORE","2006_2008"
"KE21_S 4",0,2,0,0,"KE21","Keninup","KNP",465499,6235489,4,2007-01-16,1.9196765422821,5.75902938842773,7.67870616912842,3.88308023452759,9.54584503173828,15.2690665435791,67.8999996185303,307.10000038147,438.099999904633,0.644242754418421,0,"2007","Quarterly","BEFORE","2006_2008"
"KE21_S 6",0,4,0,0,"KE21","Keninup","KNP",465499,6235489,6,2007-04-03,1.83603346347809,3.75571012496948,7.59506320953369,3.70302787780762,7.58610836029053,15.1761785888672,31.9999992847443,99.8999989032745,412.800000429153,0.676492062383534,0,"2007","Quarterly","BEFORE","2006_2008"
"KE21_S 7",0,2,0,0,"KE21","Keninup","KNP",465499,6235489,7,2007-06-12,1.83603346347809,3.75571012496948,7.59506320953369,3.70302787780762,7.58610836029053,15.1761785888672,80,122.599999666214,422.400000810623,0.70268405038666,0,"2007","Quarterly","BEFORE","2006_2008"
"KE21_S 8",0,1,0,0,"KE21","Keninup","KNP",465499,6235489,8,2007-07-10,1.9196765422821,3.75571012496948,9.51473999023438,3.88308023452759,7.58610836029053,17.1319540405273,119.199998855591,151.199998140335,458.299998521805,0.711745062905002,0,"2007","Quarterly","BEFORE","2006_2008"
"KE21_S 9",2,6,0.333333333333333,0,"KE21","Keninup","KNP",465499,6235489,9,2008-02-27,2.1939160823822,4.25071239471436,8.00642204284668,4.13354759216309,8.03400657653809,15.6201142883301,48.0999993085861,278.19999396801,540.399994015694,0.746978487088273,0,"2008","Quarterly","BEFORE","2006_2008"
"KE21_S10",0,3,0,1,"KE21","Keninup","KNP",465499,6235489,10,2008-08-19,2.05679631233215,4.25071239471436,8.50142478942871,2.05679631233215,8.02564220428467,14.1200170135498,290.599998474121,398.500000238419,676.699994206429,0.728081525699483,0,"2008","Quarterly","BEFORE","2006_2008"
"KE21_S11",0,5,0,0,"KE21","Keninup","KNP",465499,6235489,11,2009-03-04,2.26247596740723,4.45639181137085,8.70710468292236,4.22543943405151,8.2744637298584,14.3604744720459,38.9999997615814,206.299995183945,617.799994468689,0.687218354117118,0,"2009","Quarterly","BEFORE","2009_2010"
"KE21_S12",0,5,0,0,"KE21","Keninup","KNP",465499,6235489,12,2009-06-13,2.1939160823822,4.45639181137085,8.70710468292236,4.13354759216309,8.35898704528809,14.4648081970215,80.8999996185303,119.899999380112,516.599992513657,0.667973065033812,0,"2009","Quarterly","BEFORE","2009_2010"
"KE21_S13",0,6,0,0,"KE21","Keninup","KNP",465499,6235489,13,2010-03-11,2.1939160823822,4.45913457870483,8.84696674346924,3.9614196395874,7.94043434143066,16.0393631744385,8.10000014305115,139.700000524521,533.900010824203,0.623123197997335,0,"2010","Partial","AFTER","2009_2010"
"KE21_S14",0,4,0,0,"KE21","Keninup","KNP",465499,6235489,14,2011-03-15,2.4681556224823,4.6620717048645,9.04030513763428,4.25238775253296,8.26619415283203,16.2516316986084,91.8999967575073,171.699997901917,437.799996376038,0.592915224327807,0,"2011","Partial","AFTER","2011_2013"
"KE21_S15",1,3,0.333333333333333,0,"KE21","Keninup","KNP",465499,6235489,15,2011-09-20,2.1939160823822,4.3878321647644,9.04990386962891,3.98959407806396,7.99943836212158,16.2656328582764,301.099998474121,399.699998378754,571.39999628067,0.636494859954648,0,"2011","Partial","AFTER","2011_2013"
"KE21_S16",1,4,0.25,0,"KE21","Keninup","KNP",465499,6235489,16,2012-03-27,1.9196765422821,4.11359262466431,8.50142478942871,3.72856130599976,7.75469402313232,15.7541323852539,61.6999988555908,258.299997329712,657.999995708466,0.652344775152256,0,"2012","Partial","AFTER","2011_2013"
"KE21_S17",3,6,0.5,0,"KE21","Keninup","KNP",465499,6235489,17,2012-09-11,1.9196765422821,3.83935308456421,7.95294570922852,3.70390867233276,7.47209011077881,15.2267841339111,199.100004196167,263.300002291799,521.599999621511,0.61237693160908,0,"2012","Partial","AFTER","2011_2013"
"KE21_S18",2,4,0.5,0,"KE21","Keninup","KNP",465499,6235489,18,2012-10-04,1.9196765422821,3.83935308456421,7.95294570922852,3.70390867233276,7.47209011077881,15.2267841339111,165.499998092651,346.799999237061,524.699998095632,0.604924347182129,0,"2012","Partial","AFTER","2011_2013"
"KE21_S19",0,6,0,0,"KE21","Keninup","KNP",465499,6235489,19,2012-10-16,1.9196765422821,1.9196765422821,5.75902938842773,1.9196765422821,3.70390867233276,11.2006510925293,165.499998092651,346.799999237061,524.699998095632,0.601004163508539,0,"2012","Partial","AFTER","2011_2013"
"KE21_S21",1,5,0.2,0,"KE21","Keninup","KNP",465499,6235489,21,2013-03-14,1.9196765422821,3.83935308456421,7.67870616912842,3.69070190429687,7.37083839416504,14.8429288482666,78.2999999523163,221.099996328354,484.399998620152,0.552158490929883,0,"2013","Partial","AFTER","2011_2013"
"KE22_S 1",1,6,0.166666666666667,1,"KE22","Keninup","KNP",465702,6234944,1,2006-08-24,1.9196765422821,3.83935308456421,7.76509141921997,3.84698173522949,7.64289764404297,15.431170425415,128.900001525879,177.300001621246,549.999998569489,0.581404882794955,0,"2006","Quarterly","BEFORE","2006_2008"
"KE22_S 2",0,1,0,0,"KE22","Keninup","KNP",465702,6234944,2,2006-10-10,3.83935308456421,3.83935308456421,9.6847677230835,5.66276512145996,7.59007057189941,17.2275840759277,247,324.10000038147,522.300001621246,0.601791292330419,0,"2006","Quarterly","BEFORE","2006_2008"
"KE22_S 3",0,4,0,0,"KE22","Keninup","KNP",465702,6234944,3,2006-12-05,1.9196765422821,3.83935308456421,7.76509141921997,3.74308866500854,7.59007057189941,15.3079072570801,90.3999996185303,314,448.599998950958,0.626094744401926,0,"2006","Quarterly","BEFORE","2006_2008"
"KE22_S 4",1,3,0.333333333333333,1,"KE22","Keninup","KNP",465702,6234944,4,2007-01-16,1.9196765422821,5.75902938842773,7.67870616912842,3.88308023452759,9.54584503173828,15.2690665435791,74.6999988555908,321.699998855591,458.099998950958,0.644242754418421,0,"2007","Quarterly","BEFORE","2006_2008"
"KE22_S 5",0,2,0,0,"KE22","Keninup","KNP",465702,6234944,5,2007-02-27,1.9196765422821,3.83935308456421,7.67870616912842,3.88308023452759,7.62616889953613,15.2690665435791,57.399998664856,252.499997138977,429.799998760223,0.662098185371599,0,"2007","Quarterly","BEFORE","2006_2008"
"KE22_S 6",0,4,0,0,"KE22","Keninup","KNP",465702,6234944,6,2007-04-03,1.83603346347809,3.75571012496948,7.59506320953369,3.70302787780762,7.58610836029053,15.1761785888672,33.2999994754791,107.99999833107,432.09999871254,0.676492062383534,0,"2007","Quarterly","BEFORE","2006_2008"
"KE22_S 7",0,2,0,1,"KE22","Keninup","KNP",465702,6234944,7,2007-06-12,1.83603346347809,3.75571012496948,7.59506320953369,3.70302787780762,7.58610836029053,15.1761785888672,87.1999988555908,132.3999979496,446.3999979496,0.70268405038666,0,"2007","Quarterly","BEFORE","2006_2008"
"KE22_S 8",0,2,0,0,"KE22","Keninup","KNP",465702,6234944,8,2007-07-10,1.9196765422821,3.75571012496948,9.51473999023438,3.88308023452759,7.58610836029053,17.1319540405273,129.299999237061,162.59999871254,484.29999756813,0.711745062905002,0,"2007","Quarterly","BEFORE","2006_2008"
"KE22_S 9",0,6,0,0,"KE22","Keninup","KNP",465702,6234944,9,2008-02-27,2.1939160823822,4.25071239471436,8.00642204284668,4.13354759216309,8.03400657653809,15.6201142883301,52.8999992609024,298.899999260902,574.600001215935,0.746978487088273,0,"2008","Quarterly","BEFORE","2006_2008"
"KE22_S10",0,2,0,0,"KE22","Keninup","KNP",465702,6234944,10,2008-08-19,2.05679631233215,4.25071239471436,8.50142478942871,2.05679631233215,8.02564220428467,14.1200170135498,305.399993896484,422.399996995926,721.299996256828,0.728081525699483,0,"2008","Quarterly","BEFORE","2006_2008"
"KE22_S11",1,6,0.166666666666667,0,"KE22","Keninup","KNP",465702,6234944,11,2009-03-04,2.26247596740723,4.45639181137085,8.70710468292236,4.22543943405151,8.2744637298584,14.3604744720459,44,227,664.299996614456,0.687218354117118,0,"2009","Quarterly","BEFORE","2009_2010"
"KE22_S12",1,5,0.2,0,"KE22","Keninup","KNP",465702,6234944,12,2009-06-13,2.1939160823822,4.45639181137085,8.70710468292236,4.13354759216309,8.35898704528809,14.4648081970215,88.2999978065491,132.299997806549,554.999992847443,0.667973065033812,0,"2009","Quarterly","BEFORE","2009_2010"
"KE22_S13",2,7,0.285714285714286,0,"KE22","Keninup","KNP",465702,6234944,13,2010-03-11,2.1939160823822,4.45913457870483,8.84696674346924,3.9614196395874,7.94043434143066,16.0393631744385,9.10000014305115,151.299998998642,562.899999856949,0.623123197997335,0,"2010","Partial","AFTER","2009_2010"
"KE22_S14",1,4,0.25,0,"KE22","Keninup","KNP",465702,6234944,14,2011-03-15,2.4681556224823,4.6620717048645,9.04030513763428,4.25238775253296,8.26619415283203,16.2516316986084,96.0000011920929,181.400000810623,457.40000462532,0.592915224327807,0,"2011","Partial","AFTER","2011_2013"
"KE22_S15",0,4,0,0,"KE22","Keninup","KNP",465702,6234944,15,2011-09-20,2.1939160823822,4.3878321647644,9.04990386962891,3.98959407806396,7.99943836212158,16.2656328582764,309.499992370605,412.999994754791,594.399995565414,0.636494859954648,0,"2011","Partial","AFTER","2011_2013"
"KE22_S16",0,5,0,0,"KE22","Keninup","KNP",465702,6234944,16,2012-03-27,1.9196765422821,4.11359262466431,8.50142478942871,3.72856130599976,7.75469402313232,15.7541323852539,64.6999998092651,274.899996757507,687.899991512299,0.652344775152256,0,"2012","Partial","AFTER","2011_2013"
"KE22_S17",2,5,0.4,0,"KE22","Keninup","KNP",465702,6234944,17,2012-09-11,1.9196765422821,3.83935308456421,7.95294570922852,3.70390867233276,7.47209011077881,15.2267841339111,209.199998855591,276.099997714162,550.999994471669,0.61237693160908,0,"2012","Partial","AFTER","2011_2013"
"KE22_S18",3,5,0.6,0,"KE22","Keninup","KNP",465702,6234944,18,2012-10-04,1.9196765422821,3.83935308456421,7.95294570922852,3.70390867233276,7.47209011077881,15.2267841339111,175.500001907349,364.700000762939,555.699999049306,0.604924347182129,0,"2012","Partial","AFTER","2011_2013"
"KE22_S19",1,6,0.166666666666667,0,"KE22","Keninup","KNP",465702,6234944,19,2012-10-16,1.9196765422821,1.9196765422821,5.75902938842773,1.9196765422821,3.70390867233276,11.2006510925293,175.500001907349,364.700000762939,555.699999049306,0.601004163508539,0,"2012","Partial","AFTER","2011_2013"
"KE22_S21",1,6,0.166666666666667,0,"KE22","Keninup","KNP",465702,6234944,21,2013-03-14,1.9196765422821,3.83935308456421,7.67870616912842,3.69070190429687,7.37083839416504,14.8429288482666,84.800003528595,240.400007724762,516.500005438924,0.552158490929883,0,"2013","Partial","AFTER","2011_2013"
"KE23_S 1",0,5,0,0,"KE23","Keninup","KNP",465701,6234429,1,2006-08-24,1.9196765422821,3.83935308456421,7.76509141921997,3.84698173522949,7.64289764404297,15.431170425415,128.900001525879,177.300001621246,549.999998569489,0.581404882794955,0,"2006","Quarterly","BEFORE","2006_2008"
"KE23_S 2",0,1,0,0,"KE23","Keninup","KNP",465701,6234429,2,2006-10-10,3.83935308456421,3.83935308456421,9.6847677230835,5.66276512145996,7.59007057189941,17.2275840759277,247,324.10000038147,522.300001621246,0.601791292330419,0,"2006","Quarterly","BEFORE","2006_2008"
"KE23_S 3",0,4,0,0,"KE23","Keninup","KNP",465701,6234429,3,2006-12-05,1.9196765422821,3.83935308456421,7.76509141921997,3.74308866500854,7.59007057189941,15.3079072570801,90.3999996185303,314,448.599998950958,0.626094744401926,0,"2006","Quarterly","BEFORE","2006_2008"
"KE23_S 4",1,3,0.333333333333333,0,"KE23","Keninup","KNP",465701,6234429,4,2007-01-16,1.9196765422821,5.75902938842773,7.67870616912842,3.88308023452759,9.54584503173828,15.2690665435791,74.6999988555908,321.699998855591,458.099998950958,0.644242754418421,0,"2007","Quarterly","BEFORE","2006_2008"
"KE23_S 5",1,2,0.5,0,"KE23","Keninup","KNP",465701,6234429,5,2007-02-27,1.9196765422821,3.83935308456421,7.67870616912842,3.88308023452759,7.62616889953613,15.2690665435791,57.399998664856,252.499997138977,429.799998760223,0.662098185371599,0,"2007","Quarterly","BEFORE","2006_2008"
"KE23_S 6",2,4,0.5,0,"KE23","Keninup","KNP",465701,6234429,6,2007-04-03,1.83603346347809,3.75571012496948,7.59506320953369,3.70302787780762,7.58610836029053,15.1761785888672,33.2999994754791,107.99999833107,432.09999871254,0.676492062383534,0,"2007","Quarterly","BEFORE","2006_2008"
"KE23_S 7",0,2,0,1,"KE23","Keninup","KNP",465701,6234429,7,2007-06-12,1.83603346347809,3.75571012496948,7.59506320953369,3.70302787780762,7.58610836029053,15.1761785888672,87.1999988555908,132.3999979496,446.3999979496,0.70268405038666,0,"2007","Quarterly","BEFORE","2006_2008"
"KE23_S 8",0,2,0,0,"KE23","Keninup","KNP",465701,6234429,8,2007-07-10,1.9196765422821,3.75571012496948,9.51473999023438,3.88308023452759,7.58610836029053,17.1319540405273,129.299999237061,162.59999871254,484.29999756813,0.711745062905002,0,"2007","Quarterly","BEFORE","2006_2008"
"KE23_S 9",1,6,0.166666666666667,1,"KE23","Keninup","KNP",465701,6234429,9,2008-02-27,2.1939160823822,4.25071239471436,8.00642204284668,4.13354759216309,8.03400657653809,15.6201142883301,52.8999992609024,298.899999260902,574.600001215935,0.746978487088273,0,"2008","Quarterly","BEFORE","2006_2008"
"KE23_S10",0,1,0,1,"KE23","Keninup","KNP",465701,6234429,10,2008-08-19,2.05679631233215,4.25071239471436,8.50142478942871,2.05679631233215,8.02564220428467,14.1200170135498,305.399993896484,422.399996995926,721.299996256828,0.728081525699483,0,"2008","Quarterly","BEFORE","2006_2008"
"KE23_S11",1,6,0.166666666666667,0,"KE23","Keninup","KNP",465701,6234429,11,2009-03-04,2.26247596740723,4.45639181137085,8.70710468292236,4.22543943405151,8.2744637298584,14.3604744720459,44,227,664.299996614456,0.687218354117118,0,"2009","Quarterly","BEFORE","2009_2010"
"KE23_S12",1,5,0.2,0,"KE23","Keninup","KNP",465701,6234429,12,2009-06-13,2.1939160823822,4.45639181137085,8.70710468292236,4.13354759216309,8.35898704528809,14.4648081970215,88.2999978065491,132.299997806549,554.999992847443,0.667973065033812,0,"2009","Quarterly","BEFORE","2009_2010"
"KE23_S13",3,7,0.428571428571429,0,"KE23","Keninup","KNP",465701,6234429,13,2010-03-11,2.1939160823822,4.45913457870483,8.84696674346924,3.9614196395874,7.94043434143066,16.0393631744385,9.10000014305115,151.299998998642,562.899999856949,0.623123197997335,0,"2010","Partial","AFTER","2009_2010"
"KE23_S14",2,4,0.5,0,"KE23","Keninup","KNP",465701,6234429,14,2011-03-15,2.4681556224823,4.6620717048645,9.04030513763428,4.25238775253296,8.26619415283203,16.2516316986084,96.0000011920929,181.400000810623,457.40000462532,0.592915224327807,0,"2011","Partial","AFTER","2011_2013"
"KE23_S16",0,5,0,0,"KE23","Keninup","KNP",465701,6234429,16,2012-03-27,1.9196765422821,4.11359262466431,8.50142478942871,3.72856130599976,7.75469402313232,15.7541323852539,64.6999998092651,274.899996757507,687.899991512299,0.652344775152256,0,"2012","Partial","AFTER","2011_2013"
"KE23_S17",0,5,0,0,"KE23","Keninup","KNP",465701,6234429,17,2012-09-11,1.9196765422821,3.83935308456421,7.95294570922852,3.70390867233276,7.47209011077881,15.2267841339111,209.199998855591,276.099997714162,550.999994471669,0.61237693160908,0,"2012","Partial","AFTER","2011_2013"
"KE23_S18",2,5,0.4,0,"KE23","Keninup","KNP",465701,6234429,18,2012-10-04,1.9196765422821,3.83935308456421,7.95294570922852,3.70390867233276,7.47209011077881,15.2267841339111,175.500001907349,364.700000762939,555.699999049306,0.604924347182129,0,"2012","Partial","AFTER","2011_2013"
"KE23_S19",0,6,0,0,"KE23","Keninup","KNP",465701,6234429,19,2012-10-16,1.9196765422821,1.9196765422821,5.75902938842773,1.9196765422821,3.70390867233276,11.2006510925293,175.500001907349,364.700000762939,555.699999049306,0.601004163508539,0,"2012","Partial","AFTER","2011_2013"
"KE23_S21",3,6,0.5,0,"KE23","Keninup","KNP",465701,6234429,21,2013-03-14,1.9196765422821,3.83935308456421,7.67870616912842,3.69070190429687,7.37083839416504,14.8429288482666,84.800003528595,240.400007724762,516.500005438924,0.552158490929883,0,"2013","Partial","AFTER","2011_2013"
"KE24_S 1",0,4,0,1,"KE24","Keninup","KNP",465691,6233897,1,2006-08-24,1.9196765422821,3.83935308456421,7.76509141921997,3.84698173522949,7.64289764404297,15.431170425415,128.900001525879,177.300001621246,549.999998569489,0.581404882794955,123.1224809955,"2006","Quarterly","BEFORE","2006_2008"
"KE24_S 2",0,2,0,0,"KE24","Keninup","KNP",465691,6233897,2,2006-10-10,3.83935308456421,3.83935308456421,9.6847677230835,5.66276512145996,7.59007057189941,17.2275840759277,247,324.10000038147,522.300001621246,0.601791292330419,123.1224809955,"2006","Quarterly","BEFORE","2006_2008"
"KE24_S 3",0,4,0,0,"KE24","Keninup","KNP",465691,6233897,3,2006-12-05,1.9196765422821,3.83935308456421,7.76509141921997,3.74308866500854,7.59007057189941,15.3079072570801,90.3999996185303,314,448.599998950958,0.626094744401926,123.1224809955,"2006","Quarterly","BEFORE","2006_2008"
"KE24_S 4",0,3,0,0,"KE24","Keninup","KNP",465691,6233897,4,2007-01-16,1.9196765422821,5.75902938842773,7.67870616912842,3.88308023452759,9.54584503173828,15.2690665435791,74.6999988555908,321.699998855591,458.099998950958,0.644242754418421,123.1224809955,"2007","Quarterly","BEFORE","2006_2008"
"KE24_S 5",1,2,0.5,0,"KE24","Keninup","KNP",465691,6233897,5,2007-02-27,1.9196765422821,3.83935308456421,7.67870616912842,3.88308023452759,7.62616889953613,15.2690665435791,57.399998664856,252.499997138977,429.799998760223,0.662098185371599,123.1224809955,"2007","Quarterly","BEFORE","2006_2008"
"KE24_S 6",1,4,0.25,0,"KE24","Keninup","KNP",465691,6233897,6,2007-04-03,1.83603346347809,3.75571012496948,7.59506320953369,3.70302787780762,7.58610836029053,15.1761785888672,33.2999994754791,107.99999833107,432.09999871254,0.676492062383534,123.1224809955,"2007","Quarterly","BEFORE","2006_2008"
"KE24_S 7",3,3,1,0,"KE24","Keninup","KNP",465691,6233897,7,2007-06-12,1.83603346347809,3.75571012496948,7.59506320953369,3.70302787780762,7.58610836029053,15.1761785888672,87.1999988555908,132.3999979496,446.3999979496,0.70268405038666,123.1224809955,"2007","Quarterly","BEFORE","2006_2008"
"KE24_S 8",2,2,1,0,"KE24","Keninup","KNP",465691,6233897,8,2007-07-10,1.9196765422821,3.75571012496948,9.51473999023438,3.88308023452759,7.58610836029053,17.1319540405273,129.299999237061,162.59999871254,484.29999756813,0.711745062905002,123.1224809955,"2007","Quarterly","BEFORE","2006_2008"
"KE24_S 9",1,6,0.166666666666667,0,"KE24","Keninup","KNP",465691,6233897,9,2008-02-27,2.1939160823822,4.25071239471436,8.00642204284668,4.13354759216309,8.03400657653809,15.6201142883301,52.8999992609024,298.899999260902,574.600001215935,0.746978487088273,123.1224809955,"2008","Quarterly","BEFORE","2006_2008"
"KE24_S11",4,6,0.666666666666667,0,"KE24","Keninup","KNP",465691,6233897,11,2009-03-04,2.26247596740723,4.45639181137085,8.70710468292236,4.22543943405151,8.2744637298584,14.3604744720459,44,227,664.299996614456,0.687218354117118,123.1224809955,"2009","Quarterly","BEFORE","2009_2010"
"KE24_S12",0,4,0,0,"KE24","Keninup","KNP",465691,6233897,12,2009-06-13,2.1939160823822,4.45639181137085,8.70710468292236,4.13354759216309,8.35898704528809,14.4648081970215,88.2999978065491,132.299997806549,554.999992847443,0.667973065033812,123.1224809955,"2009","Quarterly","BEFORE","2009_2010"
"KE24_S13",1,5,0.2,0,"KE24","Keninup","KNP",465691,6233897,13,2010-03-11,2.1939160823822,4.45913457870483,8.84696674346924,3.9614196395874,7.94043434143066,16.0393631744385,9.10000014305115,151.299998998642,562.899999856949,0.623123197997335,123.1224809955,"2010","Partial","AFTER","2009_2010"
"KE24_S14",0,4,0,0,"KE24","Keninup","KNP",465691,6233897,14,2011-03-15,2.4681556224823,4.6620717048645,9.04030513763428,4.25238775253296,8.26619415283203,16.2516316986084,96.0000011920929,181.400000810623,457.40000462532,0.592915224327807,123.1224809955,"2011","Partial","AFTER","2011_2013"
"KE24_S15",2,4,0.5,0,"KE24","Keninup","KNP",465691,6233897,15,2011-09-20,2.1939160823822,4.3878321647644,9.04990386962891,3.98959407806396,7.99943836212158,16.2656328582764,309.499992370605,412.999994754791,594.399995565414,0.636494859954648,123.1224809955,"2011","Partial","AFTER","2011_2013"
"KE24_S16",1,5,0.2,0,"KE24","Keninup","KNP",465691,6233897,16,2012-03-27,1.9196765422821,4.11359262466431,8.50142478942871,3.72856130599976,7.75469402313232,15.7541323852539,64.6999998092651,274.899996757507,687.899991512299,0.652344775152256,123.1224809955,"2012","Partial","AFTER","2011_2013"
"KE24_S17",1,5,0.2,0,"KE24","Keninup","KNP",465691,6233897,17,2012-09-11,1.9196765422821,3.83935308456421,7.95294570922852,3.70390867233276,7.47209011077881,15.2267841339111,209.199998855591,276.099997714162,550.999994471669,0.61237693160908,123.1224809955,"2012","Partial","AFTER","2011_2013"
"KE24_S18",2,5,0.4,0,"KE24","Keninup","KNP",465691,6233897,18,2012-10-04,1.9196765422821,3.83935308456421,7.95294570922852,3.70390867233276,7.47209011077881,15.2267841339111,175.500001907349,364.700000762939,555.699999049306,0.604924347182129,123.1224809955,"2012","Partial","AFTER","2011_2013"
"KE24_S19",1,6,0.166666666666667,0,"KE24","Keninup","KNP",465691,6233897,19,2012-10-16,1.9196765422821,1.9196765422821,5.75902938842773,1.9196765422821,3.70390867233276,11.2006510925293,175.500001907349,364.700000762939,555.699999049306,0.601004163508539,123.1224809955,"2012","Partial","AFTER","2011_2013"
"KE24_S21",2,5,0.4,0,"KE24","Keninup","KNP",465691,6233897,21,2013-03-14,1.9196765422821,3.83935308456421,7.67870616912842,3.69070190429687,7.37083839416504,14.8429288482666,84.800003528595,240.400007724762,516.500005438924,0.552158490929883,123.1224809955,"2013","Partial","AFTER","2011_2013"
"KE25_S 1",0,5,0,1,"KE25","Keninup","KNP",465697,6233380,1,2006-08-24,7.27330207824707,14.4047546386719,29.0597553253174,3.84698173522949,7.64289764404297,15.431170425415,128.900001525879,177.300001621246,549.999998569489,0.581404882794955,640.146490531533,"2006","Quarterly","BEFORE","2006_2008"
"KE25_S 2",0,1,0,0,"KE25","Keninup","KNP",465697,6233380,2,2006-10-10,8.90438652038574,14.2580127716064,30.637035369873,5.66276512145996,7.59007057189941,17.2275840759277,247,324.10000038147,522.300001621246,0.601791292330419,640.146490531533,"2006","Quarterly","BEFORE","2006_2008"
